OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesPersonID,OrderStatus
O2139,4/28/2025,C1136,P1020,3,960.78,0.13,E100,Pending
O2140,9/16/2025,C1060,P1007,3,389.33,0.17,E114,Returned
O2141,10/28/2024,C1138,P1069,5,659.51,0.19,E112,Delivered
O2142,11/14/2025,C1019,P1041,5,1330.58,0.04,E101,Pending
O2143,1/28/2024,C1033,P1004,5,942.63,0.1,E107,Delivered
O2144,10/23/2024,C1130,P1098,1,677.77,0.08,E111,Pending
O2145,7/19/2024,C1150,P1088,4,933.71,0.13,E101,Returned
O2146,4/23/2025,C1026,P1022,4,781.08,0.04,E102,Returned
O2147,1/22/2024,C1167,P1043,3,836.19,0.1,E106,Delivered
O2148,2/22/2024,C1016,P1028,3,1107.59,0.16,E106,Returned
O2149,2/23/2024,C1023,P1018,3,503.73,0.06,E111,Pending
O2150,12/10/2025,C1133,P1099,2,1082.93,0.16,E110,Returned
O2151,2/11/2025,C1007,P1091,3,296.22,0.12,E103,Pending
O2152,2/9/2024,C1109,P1043,5,734.72,0.16,E104,Pending
O2153,10/21/2025,C1086,P1094,4,815.33,0.05,E107,Pending
O2154,6/17/2024,C1168,P1074,2,582.54,0.19,E101,Pending
O2155,10/10/2025,C1176,P1070,1,148.31,0.03,E106,Pending
O2156,5/28/2024,C1129,P1044,1,898.13,0.18,E114,Returned
O2157,7/18/2024,C1031,P1079,3,350.32,0.12,E102,Delivered
O2158,10/26/2025,C1022,P1047,4,136.06,0.08,E106,Returned
O2159,9/13/2025,C1014,P1096,2,1431.41,0.08,E104,Returned
O2160,3/4/2024,C1006,P1052,3,966.52,0.18,E104,Returned
O2161,7/24/2024,C1150,P1052,5,814.37,0.11,E101,Delivered
O2162,2/26/2025,C1032,P1063,3,331.47,0.12,E110,Pending
O2163,6/28/2024,C1158,P1079,4,620.36,0.17,E113,Delivered
O2164,9/20/2024,C1166,P1095,3,637.64,0.04,E109,Pending
O2165,5/3/2025,C1060,P1046,1,139.98,0.15,E105,Pending
O2166,8/2/2024,C1016,P1050,1,877.56,0.05,E110,Returned
O2167,12/11/2024,C1199,P1039,3,1005.87,0.03,E105,Pending
O2168,7/8/2025,C1082,P1065,5,1173.46,0.07,E101,Returned
O2169,7/22/2025,C1194,P1097,4,214.77,0.09,E109,Delivered
O2170,5/20/2024,C1047,P1023,5,167.53,0.2,E111,Returned
O2171,2/19/2025,C1054,P1007,1,999.83,0.01,E103,Delivered
O2172,2/2/2025,C1153,P1009,2,840.64,0.03,E104,Pending
O2173,4/4/2024,C1148,P1017,1,476.05,0.17,E108,Pending
O2174,5/2/2025,C1040,P1017,2,747.26,0.17,E105,Returned
O2175,4/29/2025,C1168,P1009,1,485.7,0.05,E107,Delivered
O2176,4/9/2025,C1073,P1065,4,1303.6,0.16,E106,Pending
O2177,9/10/2025,C1129,P1064,4,1295.13,0.19,E108,Returned
O2178,5/6/2024,C1004,P1023,3,867.98,0.14,E112,Pending
O2179,4/3/2024,C1045,P1029,4,1191.22,0.16,E101,Pending
O2180,5/19/2024,C1104,P1030,3,965.39,0.18,E106,Delivered
O2181,3/14/2025,C1177,P1031,2,353.72,0,E106,Delivered
O2182,7/9/2024,C1019,P1072,4,570.6,0.04,E108,Delivered
O2183,7/9/2025,C1145,P1041,2,1346.69,0.19,E114,Returned
O2184,3/18/2025,C1192,P1010,5,311.93,0.15,E113,Returned
O2185,7/2/2025,C1147,P1080,1,425.18,0.15,E111,Pending
O2186,3/23/2024,C1174,P1087,2,298.79,0.17,E104,Pending
O2187,3/5/2024,C1156,P1028,3,1472.02,0.02,E102,Pending
O2188,9/27/2025,C1025,P1072,5,901.79,0.09,E103,Returned
O2189,4/17/2025,C1185,P1098,4,841.71,0.09,E112,Returned
O2190,7/29/2024,C1152,P1005,1,1307.15,0.04,E111,Returned
O2191,10/9/2024,C1041,P1020,1,1118.6,0.06,E100,Returned
O2192,8/19/2024,C1090,P1098,3,386.85,0.06,E110,Delivered
O2193,11/8/2025,C1104,P1067,2,408.39,0.05,E106,Pending
O2194,8/23/2025,C1103,P1086,4,97.09,0.16,E101,Pending
O2195,11/19/2024,C1033,P1045,2,841.22,0.06,E105,Delivered
O2196,4/24/2024,C1000,P1006,3,1455.47,0.2,E104,Delivered
O2197,6/3/2025,C1180,P1045,4,1011.34,0.07,E102,Delivered
O2198,8/25/2024,C1032,P1074,3,863.59,0.08,E100,Returned
O2199,11/4/2024,C1044,P1018,5,989.84,0.06,E112,Pending
O2200,4/23/2024,C1006,P1062,2,1497.55,0.04,E108,Pending
O2201,10/25/2025,C1074,P1074,5,62.43,0.1,E110,Returned
O2202,8/5/2025,C1159,P1020,4,505.57,0.12,E110,Delivered
O2203,3/2/2025,C1007,P1049,1,491.96,0.02,E108,Returned
O2204,3/9/2024,C1119,P1082,1,602.32,0.05,E101,Returned
O2205,9/8/2025,C1169,P1043,2,374.4,0.1,E101,Pending
O2206,4/1/2025,C1049,P1055,4,452.97,0.07,E110,Pending
O2207,6/8/2024,C1090,P1065,1,918.15,0.2,E105,Returned
O2208,1/24/2024,C1104,P1015,2,781.34,0.18,E101,Pending
O2209,4/27/2025,C1012,P1029,5,279.92,0.01,E102,Pending
O2210,1/22/2025,C1022,P1028,3,1048.43,0.06,E103,Returned
O2211,6/14/2024,C1088,P1009,1,188.37,0.03,E103,Returned
O2212,1/9/2025,C1017,P1059,2,89.7,0.05,E106,Returned
O2213,6/28/2024,C1167,P1013,1,1016.3,0.14,E101,Returned
O2214,11/7/2024,C1187,P1098,3,528.58,0.06,E105,Delivered
O2215,7/4/2025,C1120,P1008,4,1394.99,0.1,E105,Returned
O2216,7/13/2024,C1030,P1072,3,494.26,0.16,E102,Returned
O2217,6/21/2025,C1159,P1049,4,871.27,0.09,E105,Delivered
O2218,6/7/2024,C1060,P1067,1,315.97,0.09,E110,Delivered
O2219,1/19/2025,C1022,P1076,3,1331.64,0.1,E100,Pending
O2220,8/2/2024,C1043,P1039,3,652.49,0.1,E100,Pending
O2221,2/28/2025,C1064,P1051,3,798.41,0.04,E108,Returned
O2222,5/2/2024,C1141,P1038,4,288.99,0.17,E103,Returned
O2223,11/18/2025,C1141,P1049,1,1282.29,0.09,E109,Delivered
O2224,3/4/2025,C1010,P1025,4,507.75,0.11,E106,Pending
O2225,8/1/2024,C1096,P1042,5,323.84,0.14,E101,Returned
O2226,8/17/2025,C1048,P1067,2,237.54,0.15,E100,Delivered
O2227,8/9/2024,C1014,P1052,4,457.45,0.06,E103,Pending
O2228,11/26/2025,C1059,P1010,5,595.63,0.18,E106,Pending
O2229,9/2/2025,C1003,P1012,4,1234.99,0.13,E104,Returned
O2230,12/31/2024,C1125,P1047,5,854.84,0.12,E114,Pending
O2231,7/11/2025,C1176,P1021,1,359.18,0.01,E107,Delivered
O2232,12/26/2024,C1051,P1008,1,1465.09,0.11,E101,Returned
O2233,4/4/2024,C1159,P1031,5,1376.79,0.07,E102,Returned
O2234,6/1/2025,C1152,P1066,4,1011.82,0.1,E114,Pending
O2235,10/31/2024,C1032,P1054,3,824.45,0.16,E114,Returned
O2236,12/6/2024,C1139,P1024,5,719.03,0.17,E108,Returned
O2237,3/1/2025,C1191,P1015,5,854.37,0.2,E104,Returned
O2238,2/9/2025,C1027,P1080,2,737.55,0.13,E112,Pending
O2239,12/12/2024,C1104,P1060,2,748.46,0.13,E101,Delivered
O2240,4/16/2025,C1055,P1047,1,379.1,0.01,E110,Delivered
O2241,10/30/2024,C1101,P1066,2,945.75,0.15,E104,Delivered
O2242,5/31/2025,C1120,P1024,2,1493.7,0.05,E106,Delivered
O2243,1/7/2025,C1172,P1035,5,642.6,0.16,E113,Pending
O2244,1/17/2025,C1056,P1015,1,1329.34,0,E102,Returned
O2245,5/15/2025,C1076,P1022,5,123.67,0.09,E102,Pending
O2246,12/18/2025,C1197,P1085,1,826.89,0.1,E102,Delivered
O2247,12/20/2024,C1023,P1069,2,808.19,0.13,E102,Pending
O2248,1/3/2025,C1166,P1076,1,55.8,0.18,E104,Returned
O2249,6/13/2024,C1004,P1047,4,683.67,0.17,E105,Delivered
O2250,5/11/2025,C1036,P1057,2,824.29,0.09,E100,Returned
O2251,4/29/2024,C1031,P1077,5,287.96,0.19,E107,Returned
O2252,12/4/2025,C1170,P1078,4,1013.36,0.15,E101,Returned
O2253,2/5/2025,C1002,P1044,4,1159.71,0.05,E108,Delivered
O2254,10/9/2025,C1175,P1093,4,834.65,0.08,E105,Pending
O2255,1/16/2025,C1086,P1064,3,292.79,0.1,E101,Returned
O2256,10/24/2025,C1033,P1053,2,818.59,0.07,E103,Returned
O2257,5/7/2024,C1032,P1044,1,984.53,0.09,E102,Pending
O2258,11/9/2025,C1018,P1081,3,161.63,0.11,E111,Delivered
O2259,6/26/2024,C1018,P1002,5,269.6,0.06,E110,Delivered
O2260,10/5/2025,C1148,P1004,4,217.08,0.03,E111,Pending
O2261,4/25/2024,C1111,P1012,2,741.07,0.18,E102,Returned
O2262,8/11/2025,C1034,P1056,2,1235.76,0.06,E103,Pending
O2263,6/8/2024,C1047,P1097,1,249.8,0.14,E103,Returned
O2264,1/25/2025,C1115,P1054,4,1301.95,0,E113,Pending
O2265,3/4/2025,C1085,P1071,4,396.41,0.09,E107,Pending
O2266,11/19/2024,C1056,P1019,4,618.45,0.17,E108,Returned
O2267,7/6/2025,C1158,P1030,5,367.07,0.08,E100,Returned
O2268,6/26/2024,C1194,P1028,1,630.63,0.18,E108,Delivered
O2269,10/31/2024,C1150,P1008,2,429.33,0.1,E110,Returned
O2270,6/16/2025,C1145,P1047,2,287.45,0.05,E103,Delivered
O2271,6/11/2024,C1090,P1039,3,84.07,0.09,E112,Pending
O2272,9/3/2024,C1118,P1026,4,939.7,0.06,E109,Pending
O2273,5/9/2025,C1042,P1043,4,889.13,0.1,E105,Delivered
O2274,10/3/2025,C1139,P1002,1,1431.97,0.08,E113,Delivered
O2275,10/23/2025,C1131,P1062,3,1082.44,0.17,E106,Delivered
O2276,6/19/2024,C1139,P1066,3,856.22,0.03,E105,Delivered
O2277,5/6/2024,C1063,P1053,3,523.14,0.01,E107,Delivered
O2278,7/27/2024,C1028,P1006,5,593.89,0.03,E101,Returned
O2279,7/5/2024,C1002,P1088,2,771.2,0.18,E111,Pending
O2280,10/12/2024,C1054,P1026,2,746.84,0.05,E114,Returned
O2281,12/19/2025,C1159,P1024,2,274.2,0.07,E111,Delivered
O2282,10/16/2025,C1058,P1036,4,137.93,0.05,E101,Pending
O2283,9/7/2025,C1002,P1012,3,1450.58,0.09,E103,Pending
O2284,11/2/2025,C1184,P1046,1,729.5,0.19,E105,Returned
O2285,9/13/2025,C1012,P1084,1,93.62,0.01,E111,Pending
O2286,2/20/2025,C1150,P1054,2,1443.21,0.15,E104,Pending
O2287,12/14/2024,C1034,P1058,4,729.98,0.15,E106,Returned
O2288,1/8/2025,C1138,P1094,4,140.61,0.07,E111,Delivered
O2289,1/21/2025,C1023,P1050,3,934.81,0.08,E109,Delivered
O2290,2/16/2024,C1021,P1052,2,195.85,0.19,E108,Returned
O2291,1/15/2024,C1049,P1063,5,1140.17,0.11,E106,Pending
O2292,3/16/2025,C1119,P1007,4,334.83,0.15,E111,Pending
O2293,7/5/2025,C1023,P1006,1,782.26,0.1,E109,Pending
O2294,10/13/2024,C1090,P1096,1,393.87,0.18,E113,Pending
O2295,7/29/2025,C1086,P1095,2,244.69,0.02,E109,Returned
O2296,4/20/2024,C1008,P1018,4,1024.41,0.09,E100,Pending
O2297,1/24/2025,C1005,P1089,2,370.61,0.14,E104,Pending
O2298,11/28/2025,C1092,P1005,1,375.84,0.19,E104,Pending
O2299,6/3/2025,C1198,P1032,2,437.17,0.16,E109,Pending
O2300,1/9/2025,C1064,P1079,5,1320.81,0.13,E102,Returned
O2301,11/5/2024,C1157,P1093,2,1367.98,0.19,E104,Delivered
O2302,10/11/2024,C1054,P1034,1,644.5,0.11,E112,Delivered
O2303,6/2/2025,C1103,P1079,4,1058.17,0.03,E100,Pending
O2304,12/27/2024,C1180,P1038,2,1287.44,0.06,E104,Pending
O2305,9/17/2024,C1035,P1068,5,332.49,0.02,E100,Pending
O2306,12/3/2025,C1167,P1016,4,94.8,0.05,E107,Delivered
O2307,11/17/2024,C1130,P1002,4,1315.58,0.16,E108,Delivered
O2308,7/11/2025,C1160,P1072,5,1040.57,0.19,E114,Pending
O2309,9/30/2025,C1154,P1043,5,1312.49,0.1,E112,Delivered
O2310,12/14/2024,C1027,P1061,2,81.25,0.11,E102,Pending
O2311,5/1/2024,C1117,P1014,3,284.42,0.09,E111,Pending
O2312,1/7/2025,C1034,P1065,5,1357.26,0.08,E113,Returned
O2313,10/1/2025,C1075,P1036,5,1182.7,0.2,E109,Pending
O2314,10/13/2024,C1085,P1085,4,1485.59,0.04,E111,Delivered
O2315,8/11/2025,C1158,P1062,1,520.55,0.07,E100,Returned
O2316,2/7/2024,C1182,P1004,3,159.5,0.13,E111,Delivered
O2317,6/18/2025,C1096,P1063,1,813.84,0.11,E102,Pending
O2318,7/4/2024,C1067,P1045,5,1171.02,0.02,E101,Returned
O2319,1/4/2025,C1116,P1070,1,383.81,0.02,E100,Returned
O2320,2/16/2025,C1175,P1035,3,1019.17,0.11,E110,Returned
O2321,4/23/2024,C1051,P1001,2,1201.98,0.13,E114,Delivered
O2322,9/1/2024,C1183,P1058,2,1094.75,0.13,E110,Returned
O2323,8/8/2024,C1041,P1060,5,170.44,0.1,E114,Returned
O2324,12/15/2025,C1199,P1048,1,108.44,0.13,E109,Pending
O2325,7/29/2024,C1051,P1059,4,1388.36,0.08,E107,Returned
O2326,1/13/2024,C1146,P1065,4,1243.75,0.04,E100,Returned
O2327,3/30/2025,C1060,P1087,3,888.71,0.08,E108,Delivered
O2328,12/2/2025,C1116,P1048,3,627.95,0.18,E102,Pending
O2329,12/16/2024,C1189,P1097,2,1340.85,0.18,E102,Pending
O2330,2/20/2024,C1111,P1086,5,1438.16,0.15,E100,Delivered
O2331,5/26/2025,C1135,P1075,3,154.28,0.09,E100,Delivered
O2332,10/13/2024,C1120,P1080,3,359.33,0.08,E109,Returned
O2333,1/28/2025,C1033,P1067,1,562.53,0.11,E106,Delivered
O2334,7/13/2024,C1056,P1069,3,372.14,0.1,E100,Pending
O2335,3/24/2024,C1129,P1071,3,981.77,0.01,E100,Returned
O2336,11/30/2024,C1006,P1001,1,862.62,0.07,E111,Returned
O2337,11/8/2024,C1167,P1054,2,1083.09,0.07,E111,Returned
O2338,12/6/2025,C1077,P1065,2,69.13,0.1,E101,Returned
O2339,8/3/2025,C1028,P1092,1,75.93,0.12,E105,Pending
O2340,5/23/2024,C1013,P1026,5,1323.19,0.14,E102,Delivered
O2341,5/23/2024,C1009,P1028,5,294.12,0.17,E107,Pending
O2342,1/10/2024,C1151,P1029,4,955.51,0.02,E100,Delivered
O2343,10/19/2024,C1104,P1096,1,1012.84,0.19,E102,Pending
O2344,1/16/2024,C1094,P1066,1,977.38,0.03,E101,Delivered
O2345,1/17/2024,C1115,P1004,3,852.9,0.14,E104,Returned
O2346,6/24/2024,C1120,P1041,2,1389.73,0.16,E102,Pending
O2347,9/12/2025,C1141,P1047,4,823.15,0.11,E100,Pending
O2348,5/3/2024,C1041,P1071,4,1341.14,0.03,E102,Delivered
O2349,9/29/2024,C1065,P1029,4,467.59,0.13,E104,Delivered
O2350,6/23/2025,C1171,P1052,3,1373.28,0.14,E102,Delivered
O2351,11/26/2024,C1065,P1066,4,885.88,0.19,E100,Returned
O2352,7/6/2025,C1138,P1035,4,31.86,0.01,E113,Delivered
O2353,8/12/2025,C1083,P1045,2,404.36,0.14,E103,Returned
O2354,8/4/2025,C1032,P1020,3,767.63,0.09,E103,Pending
O2355,5/3/2025,C1199,P1088,2,718.19,0.04,E102,Returned
O2356,1/28/2025,C1130,P1076,3,992.79,0.08,E110,Pending
O2357,8/3/2025,C1072,P1020,4,181.79,0.13,E102,Returned
O2358,4/11/2024,C1163,P1001,2,834.58,0.12,E103,Delivered
O2359,8/12/2024,C1009,P1013,4,977.98,0.11,E112,Returned
O2360,10/26/2025,C1114,P1094,1,745.39,0.13,E104,Returned
O2361,11/4/2025,C1035,P1020,2,1229.03,0.16,E109,Delivered
O2362,8/26/2025,C1092,P1043,3,857.18,0.15,E114,Pending
O2363,9/9/2025,C1199,P1028,5,585.49,0.05,E106,Pending
O2364,10/24/2024,C1074,P1078,4,1292.89,0.11,E100,Delivered
O2365,4/17/2025,C1132,P1092,1,166.35,0.15,E108,Pending
O2366,10/19/2024,C1197,P1092,3,1033.13,0.08,E107,Delivered
O2367,4/4/2025,C1022,P1007,3,75.11,0.14,E103,Pending
O2368,3/26/2024,C1077,P1091,2,1044.82,0.13,E107,Pending
O2369,10/8/2024,C1056,P1024,5,1303.53,0.04,E111,Returned
O2370,12/17/2024,C1000,P1099,5,525.05,0.13,E113,Returned
O2371,3/24/2024,C1141,P1014,4,987.03,0.06,E101,Delivered
O2372,11/17/2025,C1169,P1085,2,748,0.16,E110,Returned
O2373,6/27/2024,C1053,P1024,4,1242.01,0.18,E112,Returned
O2374,5/5/2025,C1077,P1098,3,718.6,0.18,E113,Returned
O2375,9/13/2025,C1164,P1091,2,1345.27,0.04,E103,Delivered
O2376,4/16/2025,C1171,P1006,3,525.86,0.03,E106,Pending
O2377,5/5/2024,C1070,P1051,1,207.71,0.19,E105,Pending
O2378,8/29/2025,C1009,P1039,3,400.3,0.12,E105,Pending
O2379,9/27/2025,C1031,P1062,5,1460.56,0.11,E100,Pending
O2380,1/21/2025,C1045,P1060,3,75.72,0.1,E109,Delivered
O2381,8/27/2025,C1194,P1074,2,232.05,0.2,E106,Delivered
O2382,5/24/2024,C1060,P1089,4,777.72,0.11,E100,Returned
O2383,10/21/2025,C1198,P1097,2,94.78,0.02,E114,Delivered
O2384,3/8/2024,C1050,P1084,5,569.99,0.18,E106,Pending
O2385,5/10/2025,C1066,P1066,1,547.99,0.07,E107,Pending
O2386,8/9/2025,C1025,P1030,5,1249.21,0.02,E107,Delivered
O2387,1/18/2025,C1133,P1052,4,305,0.09,E110,Returned
O2388,8/29/2024,C1085,P1022,4,318.64,0.06,E102,Pending
O2389,4/11/2025,C1017,P1036,5,1482.05,0.01,E111,Returned
O2390,4/15/2025,C1118,P1035,4,870.49,0.17,E106,Returned
O2391,7/12/2025,C1169,P1036,3,1216.62,0.09,E107,Pending
O2392,4/25/2025,C1138,P1005,3,484.02,0.13,E102,Delivered
O2393,4/2/2025,C1092,P1057,5,1075.88,0.08,E105,Returned
O2394,9/19/2025,C1046,P1028,5,311.11,0.08,E106,Returned
O2395,8/24/2024,C1040,P1030,5,1189,0.1,E107,Pending
O2396,9/21/2025,C1168,P1036,1,428.51,0.04,E110,Pending
O2397,7/17/2025,C1012,P1007,4,135.43,0.05,E108,Delivered
O2398,11/25/2024,C1123,P1072,4,198.8,0.05,E102,Pending
O2399,1/19/2025,C1110,P1012,1,291.25,0.11,E110,Pending
O2400,3/10/2024,C1132,P1067,2,57.67,0,E110,Returned
O2401,10/2/2025,C1103,P1065,2,1120.94,0.05,E103,Delivered
O2402,3/10/2024,C1146,P1044,4,1138.23,0.16,E106,Pending
O2403,1/18/2025,C1071,P1073,2,1434.82,0.02,E109,Pending
O2404,5/1/2024,C1152,P1032,1,194.5,0.17,E112,Returned
O2405,7/19/2025,C1150,P1060,3,117.59,0.07,E109,Pending
O2406,9/18/2024,C1153,P1056,4,632.57,0.14,E104,Returned
O2407,11/30/2024,C1053,P1008,4,657.38,0.07,E104,Pending
O2408,10/28/2024,C1129,P1095,1,1191.27,0.16,E113,Returned
O2409,6/14/2025,C1110,P1098,5,541.35,0.1,E100,Returned
O2410,11/20/2024,C1139,P1026,2,1497.28,0.17,E105,Pending
O2411,5/6/2025,C1119,P1009,2,296.51,0.18,E105,Pending
O2412,3/4/2024,C1149,P1034,5,855.05,0.06,E105,Returned
O2413,4/21/2024,C1024,P1094,4,33.1,0.17,E106,Returned
O2414,2/18/2025,C1161,P1035,5,1245.08,0.11,E100,Pending
O2415,2/17/2025,C1027,P1027,3,468.07,0.2,E112,Pending
O2416,1/13/2025,C1000,P1042,2,371.98,0.06,E111,Delivered
O2417,7/29/2025,C1193,P1077,1,703.46,0.11,E114,Returned
O2418,1/2/2024,C1109,P1047,4,618.22,0.16,E105,Pending
O2419,8/31/2024,C1134,P1099,5,1287.56,0.17,E113,Returned
O2420,3/20/2024,C1019,P1056,2,138.47,0.11,E102,Returned
O2421,8/28/2024,C1094,P1056,3,309.21,0.06,E104,Returned
O2422,1/27/2024,C1031,P1005,4,435.23,0.07,E103,Returned
O2423,4/26/2025,C1003,P1089,5,1144.73,0.12,E110,Pending
O2424,9/21/2025,C1085,P1056,4,1010.86,0.18,E114,Delivered
O2425,2/18/2025,C1183,P1001,3,1488.6,0.03,E108,Pending
O2426,2/22/2024,C1080,P1093,2,1314.7,0.11,E105,Delivered
O2427,6/11/2025,C1199,P1044,5,921.79,0.14,E107,Pending
O2428,7/25/2025,C1066,P1091,1,337.14,0.04,E105,Pending
O2429,1/30/2024,C1029,P1087,5,1385.06,0.05,E104,Delivered
O2430,8/31/2024,C1145,P1001,4,486.3,0.06,E101,Returned
O2431,9/7/2025,C1119,P1022,3,1437.34,0.09,E102,Returned
O2432,4/29/2024,C1177,P1044,4,896.83,0.16,E110,Delivered
O2433,11/29/2024,C1094,P1075,1,821.52,0.06,E105,Pending
O2434,3/4/2024,C1054,P1027,4,1416.46,0.18,E111,Returned
O2435,7/10/2025,C1098,P1096,4,1232.07,0.2,E104,Returned
O2436,5/8/2025,C1189,P1091,5,1132.39,0.12,E105,Pending
O2437,12/16/2024,C1033,P1081,1,524.68,0.14,E112,Pending
O2438,8/3/2024,C1123,P1018,3,420.09,0.15,E111,Returned
O2439,3/2/2024,C1145,P1042,1,636.21,0.08,E106,Delivered
O2440,5/21/2024,C1022,P1048,3,866.31,0.04,E108,Pending
O2441,11/11/2024,C1016,P1064,3,53.93,0.05,E112,Delivered
O2442,3/26/2025,C1166,P1078,4,566.58,0.05,E105,Delivered
O2443,9/20/2024,C1083,P1027,4,1481.66,0.08,E108,Pending
O2444,7/31/2025,C1008,P1080,4,1210.4,0.1,E105,Returned
O2445,1/15/2024,C1171,P1043,1,1367.27,0.19,E109,Delivered
O2446,2/17/2025,C1125,P1001,5,367.14,0.12,E106,Delivered
O2447,11/17/2025,C1075,P1086,1,796.76,0.01,E114,Pending
O2448,3/27/2024,C1018,P1044,2,488.72,0.03,E111,Returned
O2449,5/12/2024,C1194,P1001,2,619.84,0.12,E102,Returned
O2450,10/29/2024,C1150,P1075,2,772.25,0.09,E108,Delivered
O2451,1/16/2024,C1117,P1037,5,1137.76,0.05,E103,Returned
O2452,6/29/2025,C1072,P1033,5,1482.65,0.15,E103,Delivered
O2453,3/18/2025,C1045,P1059,5,492.82,0.18,E103,Returned
O2454,8/6/2024,C1046,P1015,4,797.45,0.07,E101,Pending
O2455,1/14/2025,C1011,P1053,3,1345.83,0.14,E112,Delivered
O2456,11/24/2024,C1013,P1053,2,1166,0.18,E114,Pending
O2457,8/13/2024,C1114,P1087,5,160.09,0.16,E106,Pending
O2458,8/8/2024,C1158,P1036,5,536.22,0.1,E102,Returned
O2459,8/30/2024,C1127,P1037,1,1175.56,0.11,E111,Delivered
O2460,4/4/2025,C1191,P1054,3,793.82,0.16,E110,Delivered
O2461,12/23/2024,C1161,P1062,1,241.2,0.16,E113,Pending
O2462,3/21/2024,C1178,P1087,4,185.96,0,E112,Delivered
O2463,10/4/2024,C1174,P1088,5,491.66,0.1,E106,Pending
O2464,11/23/2024,C1094,P1004,4,545.5,0.03,E101,Returned
O2465,1/23/2024,C1149,P1003,1,438.22,0.11,E112,Delivered
O2466,12/22/2024,C1192,P1048,5,1393.7,0.05,E110,Pending
O2467,5/20/2024,C1013,P1060,2,1385.74,0.17,E102,Delivered
O2468,3/4/2024,C1191,P1049,2,538.5,0.05,E111,Pending
O2469,5/4/2024,C1061,P1025,1,1134.53,0.03,E114,Pending
O2470,3/8/2024,C1160,P1015,1,661.37,0.18,E106,Pending
O2471,12/5/2025,C1103,P1059,1,746.66,0.01,E101,Delivered
O2472,7/17/2025,C1099,P1025,4,1287.76,0.15,E105,Pending
O2473,9/11/2025,C1146,P1042,4,470.19,0.16,E109,Delivered
O2474,10/10/2024,C1138,P1063,5,432.51,0.18,E109,Pending
O2475,5/17/2025,C1060,P1070,2,256.45,0.13,E110,Delivered
O2476,5/12/2024,C1013,P1052,4,865.59,0.11,E101,Pending
O2477,7/22/2025,C1056,P1016,3,1330.65,0.16,E103,Returned
O2478,3/24/2024,C1145,P1016,5,1035.08,0.17,E105,Returned
O2479,7/16/2024,C1163,P1037,2,1164.16,0.09,E114,Delivered
O2480,8/19/2024,C1159,P1024,5,320.06,0.13,E110,Returned
O2481,9/1/2025,C1121,P1004,4,804.72,0.17,E102,Returned
O2482,8/11/2024,C1164,P1072,1,102.92,0.04,E104,Delivered
O2483,9/23/2024,C1137,P1094,5,487.21,0.08,E111,Delivered
O2484,9/12/2025,C1074,P1026,2,726.4,0.04,E102,Returned
O2485,10/7/2025,C1039,P1065,4,144.27,0.08,E107,Returned
O2486,10/21/2024,C1123,P1086,2,921.65,0.01,E101,Delivered
O2487,7/2/2025,C1110,P1061,1,369.97,0.08,E109,Pending
O2488,2/12/2024,C1108,P1068,2,525.56,0.18,E110,Pending
O2489,5/22/2024,C1140,P1079,3,197.95,0.15,E112,Returned
O2490,2/8/2024,C1031,P1058,5,711.87,0.11,E110,Pending
O2491,12/15/2024,C1154,P1031,2,1040.94,0.15,E112,Pending
O2492,2/12/2024,C1147,P1063,2,1262.63,0.19,E113,Returned
O2493,3/6/2025,C1030,P1060,2,713.66,0.18,E114,Returned
O2494,10/21/2025,C1014,P1080,1,1126.41,0.12,E101,Delivered
O2495,7/24/2025,C1069,P1033,1,821.23,0,E113,Delivered
O2496,11/24/2025,C1060,P1035,1,1067.04,0.13,E109,Pending
O2497,8/18/2024,C1069,P1016,4,755.79,0.16,E112,Delivered
O2498,3/31/2024,C1124,P1068,5,588.42,0.12,E100,Delivered
O2499,7/11/2025,C1178,P1025,4,966.63,0.18,E103,Pending
